id,time,comp_id,job_title,job_salary,job_address,job_work_year,job_temptation,skill_set
863,2021-01-01/01/21,141,Data Analyst - Infrastructure &amp; GIS,80k-80k,"Burlington, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""visualization""}, {""level"": ""experience"", ""skill"": ""managingdata""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""experience"", ""skill"": ""r""}, {""level"": ""experience"", ""skill"": ""vba""}, {""level"": ""experience"", ""skill"": ""written""}, {""level"": ""experience"", ""skill"": ""communication""}]"
864,2021-01-01/01/21,142,Lead Data Scientist,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
865,2021-01-01/01/21,143,Senior Consultant - Data Scientist CDX | Remote Canada,60k-60k,"Mississauga, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""criticalthinking""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
866,2021-01-01/01/21,144,Accounting Analyst,60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""database""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
867,2021-01-01/01/21,144,Accounting Analyst,60k-60k,"Toronto, ON",0-1,[],"[{""level"": ""excellent"", ""skill"": ""written""}, {""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""excellent"", ""skill"": ""dataanalysts""}, {""level"": ""excellent"", ""skill"": ""datascientists""}]"
868,2021-01-01/01/21,145,Research Analyst NEW,52k-68k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
869,2021-01-01/01/21,145,Research Analyst NEW,52k-68k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
870,2021-01-01/01/21,145,Research Analyst,52k-68k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
871,2021-01-01/01/21,145,Research Analyst,52k-68k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
872,2021-01-01/01/21,145,Research Analyst,60k-75k,"Toronto, ON",1-3,[],"[{""level"": ""familiar"", ""skill"": ""datamapping""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
873,2021-01-01/01/21,145,Research Analyst,52k-68k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""proficient"", ""skill"": ""excel""}, {""level"": ""proficient"", ""skill"": ""word""}, {""level"": ""proficient"", ""skill"": ""powerpoint""}, {""level"": ""strong"", ""skill"": ""problem-solving""}, {""level"": ""strong"", ""skill"": ""analytical""}]"
874,2021-01-01/01/21,145,Research Analyst NEW,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
875,2021-01-01/01/21,146,Senior Business Analyst - Express Scripts Canada,60k-60k,"Mississauga, ON",3-5,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
876,2021-01-01/01/21,147,AI and Digital Healthcare Partner \u2013 Academic Collaborations and Programs,60k-60k,"Mississauga, ON",1-3,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
877,2021-01-01/01/21,147,IT Product Manager - Data Ecosystems,80k-80k,"Mississauga, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""proficient"", ""skill"": ""python""}]"
878,2021-01-01/01/21,147,Planning Data &amp; Analytics Excellence Lead (Analyst),80k-80k,"Mississauga, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""analytical""}, {""level"": ""experience"", ""skill"": ""marketing""}, {""level"": ""experience"", ""skill"": ""businessplanning""}, {""level"": ""experience"", ""skill"": ""productmanagement""}, {""level"": ""experience"", ""skill"": ""forecasting""}]"
879,2021-01-01/01/21,147,Planning Data &amp; Analytics Excellence Lead (Analyst),80k-80k,"Mississauga, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
880,2021-01-01/01/21,148,"Analyst Maintenance Data Analysis, Aircraft Economics and Sales Support",60k-60k,"North York, ON",3-5,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}]"
881,2021-01-01/01/21,148,"Analyst Maintenance Data Analysis, Aircraft Economics and Sales Support",60k-60k,"North York, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""agile""}, {""level"": ""understand"", ""skill"": ""web""}, {""level"": ""understand"", ""skill"": ""mobile""}, {""level"": ""understand"", ""skill"": ""chatbot""}]"
882,2021-01-01/01/21,148,"Analyst Maintenance Data Analysis, Aircraft Economics and Sales Support",60k-60k,"North York, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
883,2021-01-01/01/21,148,"Analyst Maintenance Data Analysis, Aircraft Economics and Sales Support",60k-60k,"North York, ON",graduate,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""proficient"", ""skill"": ""python""}]"
884,2021-01-01/01/21,148,"Analyst Maintenance Data Analysis, Aircraft Economics and Sales Support",60k-60k,"North York, ON",0-1,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""understand"", ""skill"": ""informationsecurity""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
885,2021-01-01/01/21,148,"Analyst Maintenance Data Analysis, Aircraft Economics and Sales Support",60k-60k,"North York, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
886,2021-01-01/01/21,148,"Analyst Maintenance Data Analysis, Aircraft Economics and Sales Support",60k-60k,"North York, ON",3-5,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
887,2021-01-01/01/21,148,"Analyst, Maintenance Data Analysis, Aircraft Economics",60k-90k,"North York, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""criticalthinking""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
888,2021-01-01/01/21,148,"Analyst, Maintenance Data Analysis, Aircraft Economics",60k-90k,"North York, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
889,2021-01-01/01/21,148,"Analyst, Maintenance Data Analysis, Aircraft Economics",60k-90k,"North York, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""experience"", ""skill"": ""salesforce""}, {""level"": ""experience"", ""skill"": ""visualization""}, {""level"": ""experience"", ""skill"": ""googledatastudio""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""experience"", ""skill"": ""dataprojectmanagement""}, {""level"": ""experience"", ""skill"": ""retail""}]"
890,2021-01-01/01/21,148,"Analyst, Maintenance Data Analysis, Aircraft Economics",60k-90k,"North York, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
891,2021-01-01/01/21,148,"Analyst, Maintenance Data Analysis, Aircraft Economics",60k-90k,"North York, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}]"
892,2021-01-01/01/21,148,"Analyst, Maintenance Data Analysis, Aircraft Economics",60k-90k,"North York, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
893,2021-01-01/01/21,148,"Analyst, Maintenance Data Analysis, Aircraft Economics",80k-80k,"North York, ON",1-3,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
894,2021-01-01/01/21,149,Jr. Data\/Reporting Analyst,60k-60k,"Markham, ON",1-3,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
895,2021-01-01/01/21,149,Data Scientist\/Time Series,100k-100k,"Markham, ON",unlimited,[],"[{""level"": ""skill"", ""skill"": ""excel""}, {""level"": ""skill"", ""skill"": ""powerpoint""}, {""level"": ""skill"", ""skill"": ""written""}, {""level"": ""skill"", ""skill"": ""presentation""}]"
896,2021-01-01/01/21,149,Data Scientist\/Time Series,37k-65k,"Markham, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""understand"", ""skill"": ""informationsecurity""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
897,2021-01-01/01/21,150,Analytics Developer,60k-60k,"Richmond Hill, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
898,2021-01-01/01/21,150,Data Quality Analyst,60k-75k,"Richmond Hill, ON",3-5,[],"[{""level"": ""familiar"", ""skill"": ""datamapping""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
899,2021-01-01/01/21,150,Data Quality Analyst,60k-75k,"Richmond Hill, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
900,2021-01-01/01/21,151,"Senior Data Scientist (GANs) TORONTO, ONTECHNOLOGY \u2013 SOFTWARE",60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""familiar"", ""skill"": ""datamapping""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
901,2021-01-01/01/21,151,"Senior Data Scientist (GANs) TORONTO, ONTECHNOLOGY \u2013 SOFTWARE",60k-60k,"Toronto, ON",0-1,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""understand"", ""skill"": ""informationsecurity""}]"
902,2021-01-01/01/21,151,"Senior Data Scientist (GANs) TORONTO, ONTECHNOLOGY \u2013 SOFTWARE",60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
903,2021-01-01/01/21,151,"Manager, Data Science (Machine Learning) TORONTO, ONTECHNOLOGY \u2013 SOFTWARE",60k-70k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
904,2021-01-01/01/21,151,"Senior Data Scientist TORONTO, ONTECHNOLOGY \u2013 SOFTWARE",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""effective"", ""skill"": ""timemanagement""}]"
905,2021-01-01/01/21,151,"HR Systems Analyst TORONTO, ONG&amp;A \u2013 PEOPLE OPERATIONS",80k-80k,"Toronto, ON",graduate,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""proficient"", ""skill"": ""python""}]"
906,2021-01-01/01/21,151,"Manager, Data Science (Research &amp; Analytics) TORONTO, ONTECHNOLOGY \u2013 SOFTWARE",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""familiar"", ""skill"": ""datamining""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
907,2021-01-01/01/21,151,"Manager, Data Science (Research &amp; Analytics) TORONTO, ONTECHNOLOGY \u2013 SOFTWARE",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
908,2021-01-01/01/21,151,"Manager, Data Science (Research &amp; Analytics) TORONTO, ONTECHNOLOGY \u2013 SOFTWARE",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
909,2021-01-01/01/21,152,Valuation Analyst,60k-60k,"Toronto, ON",5-10,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
910,2021-01-01/01/21,152,Valuation Analyst,60k-60k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
911,2021-01-01/01/21,152,Valuation Analyst,60k-70k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
912,2021-01-01/01/21,152,"Director, Enterprise Data &amp; BI | Canada",80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""familiar"", ""skill"": ""datamapping""}, {""level"": ""effective"", ""skill"": ""timemanagement""}]"
913,2021-01-01/01/21,153,"Analyst, Partner Planning",60k-60k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
914,2021-01-01/01/21,153,"Data Analyst, Risk Analytics and Reporting",60k-70k,"Toronto, ON",0-1,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
915,2021-01-01/01/21,154,One Analytics: Full-Time Associate (September 2022),60k-60k,"Toronto, ON",unlimited,[],"[{""level"": ""understand"", ""skill"": ""linearregression""}, {""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
916,2021-01-01/01/21,154,One Analytics: Full-Time Associate (September 2022),60k-70k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""problem-solving""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
917,2021-01-01/01/21,154,"Analytics, Data Solution Architect, Senior Associate",60k-70k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
918,2021-01-01/01/21,154,"Office of General Counsel, Data Loss Prevention Analyst",60k-75k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}]"
919,2021-01-01/01/21,154,"Office of General Counsel, Data Loss Prevention Analyst",60k-75k,"Toronto, ON",graduate,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
920,2021-01-01/01/21,154,Oracle functional controls analyst (TDA),60k-75k,"London, ON",graduate,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
921,2021-01-01/01/21,154,"Consulting, Data - Business Analyst, Senior Associate",60k-75k,"London, ON",5-7,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
922,2021-01-01/01/21,154,"Office of General Counsel, Data Loss Prevention Analyst",60k-75k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""know"", ""skill"": ""ontariohealthcaresystem""}, {""level"": ""experience"", ""skill"": ""sas""}, {""level"": ""proficiency"", ""skill"": ""sql""}]"
923,2021-01-01/01/21,154,Data &amp; Insights Analyst\/Advisor,80k-80k,"London, ON",0-1,[],"[{""level"": ""proficiency"", ""skill"": ""excel""}, {""level"": ""proficiency"", ""skill"": ""project""}, {""level"": ""proficiency"", ""skill"": ""powerpoint""}, {""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""analytical""}]"
924,2021-01-01/01/21,154,Technical Business Analyst,140k-140k,"London, ON",0-1,[],"[{""level"": ""experience"", ""skill"": ""sas""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""experience"", ""skill"": ""r""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""experience"", ""skill"": ""timeseries""}, {""level"": ""goodat"", ""skill"": ""written""}, {""level"": ""goodat"", ""skill"": ""communication""}]"
925,2021-01-01/01/21,155,Business Systems Analyst,67k-67k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
926,2021-01-01/01/21,155,"Business Analyst, CRM",60k-70k,"Toronto, ON",0-1,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
927,2021-01-01/01/21,155,Process Improvement Analyst,64k-64k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""effective"", ""skill"": ""timemanagement""}]"
928,2021-01-01/01/21,155,Process Improvement Analyst,65k-65k,"Toronto, ON",1-3,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
929,2021-01-01/01/21,155,"Senior Institutional Analyst, Rankings, Analytics and Performance",80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
930,2021-01-01/01/21,155,"Senior Institutional Analyst, Rankings, Analytics and Performance",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}]"
931,2021-01-01/01/21,155,"Senior Institutional Analyst, Rankings, Analytics and Performance",80k-80k,"Toronto, ON",5-7,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
932,2021-01-01/01/21,156,Data Analyst,60k-75k,"Toronto, ON",graduate,[],"[{""level"": ""experience"", ""skill"": ""criticalthinking""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
933,2021-01-01/01/21,156,Data Analyst,60k-75k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
934,2021-01-01/01/21,157,SAP Data Analyst,60k-70k,"London, ON",0-1,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
935,2021-01-01/01/21,158,LEAD RESEARCH ANALYST,78k-115k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
936,2021-01-01/01/21,158,LEAD RESEARCH ANALYST,78k-115k,"Toronto, ON",3-5,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
937,2021-01-01/01/21,158,LEAD RESEARCH ANALYST,79k-115k,"Toronto, ON",0-1,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
938,2021-01-01/01/21,159,Technical Analyst I,56k-70k,"Toronto, ON",graduate,[],"[{""level"": ""familiar"", ""skill"": ""datamining""}, {""level"": ""excellent"", ""skill"": ""interpersonal""}]"
939,2021-01-01/01/21,159,Technical Analyst I,56k-70k,"Toronto, ON",graduate,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""excellent"", ""skill"": ""interpersonal""}]"
940,2021-01-01/01/21,159,Technical Analyst I,56k-70k,"Toronto, ON",5-7,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
941,2021-01-01/01/21,159,Bioinformatics\/Data Science Analyst,60k-75k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""banking""}, {""level"": ""experience"", ""skill"": ""financial""}, {""level"": ""goodat"", ""skill"": ""mso365""}, {""level"": ""strong"", ""skill"": ""excel""}, {""level"": ""strong"", ""skill"": ""powerpoint""}]"
942,2021-01-01/01/21,159,Bioinformatics\/Data Science Analyst,60k-75k,"Toronto, ON",0-1,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""problem-solving""}, {""level"": ""proficient"", ""skill"": ""python""}]"
943,2021-01-01/01/21,159,Bioinformatics\/Data Science Analyst,60k-75k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
944,2021-01-01/01/21,159,Senior Bioinformatics Analyst,56k-70k,"Toronto, ON",3-5,[],"[{""level"": ""know"", ""skill"": ""spss""}, {""level"": ""proficient"", ""skill"": ""dataanalytics""}, {""level"": ""experience"", ""skill"": ""websitecontentdevelopment""}, {""level"": ""understand"", ""skill"": ""mso365""}, {""level"": ""strong"", ""skill"": ""verbal""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""experience"", ""skill"": ""projectmanagement""}, {""level"": ""know"", ""skill"": ""research""}, {""level"": ""strong"", ""skill"": ""communication""}]"
